lid,year,x,y,event,trigger,area_ha
bg_47799,0,221834.2,2713622.3,BG,BG,0
bg_47800,0,191369.4,2469911.8,BG,BG,0
bg_47801,0,154103.6,2591281.9,BG,BG,0
bg_47802,0,342678.6,2492742.7,BG,BG,0
bg_47803,0,225979.8,2490763.9,BG,BG,0
bg_47804,0,320820.9,2766355.8,BG,BG,0
bg_47805,0,322040.4,2646893.1,BG,BG,0
bg_47806,0,267009.1,2765971.3,BG,BG,0
bg_47807,0,333384.1,2557755.4,BG,BG,0
bg_47808,0,333482.7,2663424.8,BG,BG,0
bg_47809,0,158121.8,2556728.4,BG,BG,0
bg_47810,0,267909.4,2678564.8,BG,BG,0
bg_47811,0,158285.6,2692942.6,BG,BG,0
bg_47812,0,191039.2,2605083.2,BG,BG,0
bg_47813,0,228173.6,2774504.1,BG,BG,0
bg_47814,0,242063.7,2732028.9,BG,BG,0
bg_47815,0,155823.2,2471426.1,BG,BG,0
bg_47816,0,309479.0,2774611.0,BG,BG,0
bg_47817,0,313460.7,2654429.9,BG,BG,0
bg_47818,0,262118.4,2496258.3,BG,BG,0
bg_47819,0,330740.8,2720297.7,BG,BG,0
bg_47820,0,294093.2,2572398.6,BG,BG,0
bg_47821,0,304548.5,2487622.7,BG,BG,0
bg_47822,0,155920.1,2623370.7,BG,BG,0
bg_47823,0,284672.4,2761817.1,BG,BG,0
bg_47824,0,328263.2,2559240.8,BG,BG,0
bg_47825,0,274571.3,2632095.2,BG,BG,0
bg_47826,0,167614.4,2715044.7,BG,BG,0
bg_47827,0,184703.6,2653318.0,BG,BG,0
bg_47828,0,197014.2,2725056.2,BG,BG,0
bg_47829,0,321142.6,2726978.8,BG,BG,0
bg_47830,0,236103.4,2566983.0,BG,BG,0
bg_47831,0,230570.3,2527586.1,BG,BG,0
bg_47832,0,224412.7,2646507.6,BG,BG,0
bg_47833,0,217530.3,2726748.6,BG,BG,0
bg_47834,0,260174.2,2694335.5,BG,BG,0
bg_47835,0,296846.9,2770645.0,BG,BG,0
bg_47836,0,223822.6,2724080.3,BG,BG,0
bg_47837,0,253029.4,2726128.4,BG,BG,0
bg_47838,0,291598.0,2519657.6,BG,BG,0
bg_47839,0,305951.3,2462778.1,BG,BG,0
bg_47840,0,289705.6,2525791.6,BG,BG,0
bg_47841,0,222703.5,2608628.3,BG,BG,0
bg_47842,0,281139.8,2748344.4,BG,BG,0
bg_47843,0,201649.3,2452331.8,BG,BG,0
bg_47844,0,194424.7,2553230.1,BG,BG,0
bg_47845,0,157870.3,2693404.4,BG,BG,0
bg_47846,0,280680.4,2510887.4,BG,BG,0
bg_47847,0,323317.6,2783470.9,BG,BG,0
bg_47848,0,213557.9,2762512.3,BG,BG,0
bg_47849,0,234951.9,2560011.1,BG,BG,0
bg_47850,0,242304.4,2748285.6,BG,BG,0
bg_47851,0,236024.2,2679751.1,BG,BG,0
bg_47852,0,322929.0,2554609.3,BG,BG,0
bg_47853,0,233364.9,2570950.5,BG,BG,0
bg_47854,0,222512.0,2546411.7,BG,BG,0
bg_47855,0,321918.4,2727216.1,BG,BG,0
bg_47856,0,283355.8,2545362.8,BG,BG,0
bg_47857,0,283124.9,2613467.5,BG,BG,0
bg_47858,0,150840.6,2542455.3,BG,BG,0
bg_47859,0,315169.3,2630547.6,BG,BG,0
bg_47860,0,251735.0,2423632.2,BG,BG,0
bg_47861,0,221038.2,2643511.2,BG,BG,0
bg_47862,0,299143.6,2641917.8,BG,BG,0
bg_47863,0,205541.4,2647131.8,BG,BG,0
bg_47864,0,229779.9,2444282.8,BG,BG,0
bg_47865,0,285015.3,2529532.2,BG,BG,0
bg_47866,0,203963.8,2469344.3,BG,BG,0
bg_47867,0,151143.6,2574752.4,BG,BG,0
bg_47868,0,263185.8,2515027.2,BG,BG,0
bg_47869,0,293589.1,2699470.4,BG,BG,0
bg_47870,0,269651.7,2613545.7,BG,BG,0
bg_47871,0,332101.8,2719694.8,BG,BG,0
bg_47872,0,204352.2,2762275.4,BG,BG,0
bg_47873,0,307946.5,2517248.0,BG,BG,0
bg_47874,0,258547.9,2441742.0,BG,BG,0
bg_47875,0,345361.5,2674486.3,BG,BG,0
bg_47876,0,310487.9,2517859.7,BG,BG,0
bg_47877,0,344684.5,2737888.3,BG,BG,0
bg_47878,0,203872.4,2677879.3,BG,BG,0
bg_47879,0,338235.6,2532000.7,BG,BG,0
bg_47880,0,221080.2,2644245.2,BG,BG,0
bg_47881,0,180464.3,2628027.6,BG,BG,0
bg_47882,0,219742.1,2705074.2,BG,BG,0
bg_47883,0,294118.1,2675041.5,BG,BG,0
bg_47884,0,284212.0,2760325.8,BG,BG,0
bg_47885,0,237900.5,2784594.2,BG,BG,0
bg_47886,0,283763.2,2726776.8,BG,BG,0
bg_47887,0,194554.8,2783678.9,BG,BG,0
bg_47888,0,227952.8,2742538.8,BG,BG,0
bg_47889,0,285515.3,2629398.6,BG,BG,0
bg_47890,0,296841.3,2725922.8,BG,BG,0
bg_47891,0,165924.6,2776147.9,BG,BG,0
bg_47892,0,288451.6,2586808.1,BG,BG,0
bg_47893,0,265680.1,2427312.8,BG,BG,0
bg_47894,0,310482.8,2618531.8,BG,BG,0
bg_47895,0,201287.0,2792158.9,BG,BG,0
bg_47896,0,327069.1,2534884.4,BG,BG,0
bg_47897,0,250405.6,2527180.7,BG,BG,0
bg_47898,0,287742.6,2561992.9,BG,BG,0
bg_47899,0,317627.7,2774193.1,BG,BG,0
bg_47900,0,220984.6,2570961.9,BG,BG,0
bg_47901,0,273186.1,2485582.7,BG,BG,0
bg_47902,0,286582.9,2706724.2,BG,BG,0
bg_47903,0,289616.1,2763397.1,BG,BG,0
bg_47904,0,332638.9,2551152.6,BG,BG,0
bg_47905,0,343436.3,2509005.6,BG,BG,0
bg_47906,0,249861.4,2610357.9,BG,BG,0
bg_47907,0,317209.3,2543290.4,BG,BG,0
bg_47908,0,288257.9,2776134.3,BG,BG,0
bg_47909,0,230189.7,2482779.7,BG,BG,0
bg_47910,0,158216.3,2615463.5,BG,BG,0
bg_47911,0,308322.8,2776555.6,BG,BG,0
bg_47912,0,254616.2,2773569.7,BG,BG,0
bg_47913,0,265097.7,2545838.1,BG,BG,0
bg_47914,0,246126.0,2491720.4,BG,BG,0
bg_47915,0,190512.9,2705596.0,BG,BG,0
bg_47916,0,218595.9,2680083.8,BG,BG,0
bg_47917,0,214206.4,2750701.4,BG,BG,0
bg_47918,0,320802.2,2557276.6,BG,BG,0
bg_47919,0,241703.2,2565914.6,BG,BG,0
bg_47920,0,267436.8,2450806.3,BG,BG,0
bg_47921,0,271675.7,2704254.4,BG,BG,0
bg_47922,0,243098.9,2595509.6,BG,BG,0
bg_47923,0,222352.9,2597828.2,BG,BG,0
bg_47924,0,206704.6,2654833.0,BG,BG,0
bg_47925,0,228387.6,2782960.3,BG,BG,0
bg_47926,0,150713.7,2535477.5,BG,BG,0
bg_47927,0,156613.3,2453106.3,BG,BG,0
bg_47928,0,238400.0,2431938.9,BG,BG,0
bg_47929,0,214390.3,2706080.0,BG,BG,0
bg_47930,0,178716.3,2564209.8,BG,BG,0
bg_47931,0,159207.5,2700472.4,BG,BG,0
bg_47932,0,191801.3,2576261.2,BG,BG,0
bg_47933,0,191632.6,2423804.2,BG,BG,0
bg_47934,0,225308.6,2533640.3,BG,BG,0
bg_47935,0,320404.1,2711425.4,BG,BG,0
bg_47936,0,238937.1,2787034.2,BG,BG,0
bg_47937,0,160072.7,2452625.3,BG,BG,0
bg_47938,0,158787.6,2545055.7,BG,BG,0
bg_47939,0,172745.4,2755090.0,BG,BG,0
bg_47940,0,184699.6,2693269.7,BG,BG,0
bg_47941,0,237976.1,2460462.2,BG,BG,0
bg_47942,0,252906.0,2714380.4,BG,BG,0
bg_47943,0,178960.3,2791391.7,BG,BG,0
bg_47944,0,278573.4,2668370.1,BG,BG,0
bg_47945,0,346716.2,2747382.3,BG,BG,0
bg_47946,0,287339.9,2673363.7,BG,BG,0
bg_47947,0,261747.0,2583379.4,BG,BG,0
bg_47948,0,222830.1,2688223.4,BG,BG,0
bg_47949,0,309465.5,2469694.7,BG,BG,0
bg_47950,0,252557.0,2623658.8,BG,BG,0
bg_47951,0,285715.6,2692105.2,BG,BG,0
bg_47952,0,156671.5,2543872.0,BG,BG,0
bg_47953,0,200268.9,2745067.5,BG,BG,0
bg_47954,0,292686.7,2729022.2,BG,BG,0
bg_47955,0,289016.0,2587859.0,BG,BG,0
bg_47956,0,239091.0,2632988.5,BG,BG,0
bg_47957,0,164698.1,2428997.8,BG,BG,0
bg_47958,0,277856.3,2496084.2,BG,BG,0
bg_47959,0,211818.7,2645318.0,BG,BG,0
bg_47960,0,308000.5,2563788.7,BG,BG,0
bg_47961,0,208201.3,2449481.1,BG,BG,0
bg_47962,0,168809.5,2605770.3,BG,BG,0
bg_47963,0,328881.3,2741752.3,BG,BG,0
bg_47964,0,264729.1,2626783.5,BG,BG,0
bg_47965,0,193437.8,2441220.0,BG,BG,0
bg_47966,0,305972.8,2781285.1,BG,BG,0
bg_47967,0,223003.8,2471727.9,BG,BG,0
bg_47968,0,311187.0,2639469.6,BG,BG,0
bg_47969,0,275275.1,2473908.5,BG,BG,0
bg_47970,0,255465.4,2482180.6,BG,BG,0
bg_47971,0,255184.6,2583143.1,BG,BG,0
bg_47972,0,173538.5,2622010.5,BG,BG,0
bg_47973,0,333560.8,2500667.5,BG,BG,0
bg_47974,0,307588.9,2635959.1,BG,BG,0
bg_47975,0,282726.9,2638812.8,BG,BG,0
bg_47976,0,206130.6,2566557.8,BG,BG,0
bg_47977,0,150408.6,2421828.4,BG,BG,0
bg_47978,0,246631.6,2667843.8,BG,BG,0
bg_47979,0,171963.5,2707731.3,BG,BG,0
bg_47980,0,325226.1,2544580.4,BG,BG,0
bg_47981,0,241867.5,2604431.9,BG,BG,0
bg_47982,0,156921.8,2522997.5,BG,BG,0
bg_47983,0,171897.6,2425337.9,BG,BG,0
bg_47984,0,151341.2,2617720.9,BG,BG,0
bg_47985,0,173664.9,2570029.9,BG,BG,0
bg_47986,0,184096.7,2694633.9,BG,BG,0
bg_47987,0,266484.3,2581255.4,BG,BG,0
bg_47988,0,260468.5,2602987.2,BG,BG,0
bg_47989,0,176350.3,2499722.5,BG,BG,0
bg_47990,0,199952.8,2467132.9,BG,BG,0
bg_47991,0,327341.8,2602397.0,BG,BG,0
bg_47992,0,238329.8,2627499.1,BG,BG,0
bg_47993,0,260969.5,2612602.5,BG,BG,0
bg_47994,0,291753.7,2793624.2,BG,BG,0
bg_47995,0,175773.4,2500916.4,BG,BG,0
bg_47996,0,273721.0,2441050.7,BG,BG,0
bg_47997,0,159825.8,2554349.0,BG,BG,0
bg_47998,0,181660.0,2614469.1,BG,BG,0
bg_47999,0,182189.9,2531815.2,BG,BG,0
bg_48000,0,331902.8,2701807.7,BG,BG,0
bg_48001,0,278997.6,2727146.4,BG,BG,0
bg_48002,0,234657.1,2594707.1,BG,BG,0
bg_48003,0,247580.5,2574153.5,BG,BG,0
bg_48004,0,178458.3,2578948.7,BG,BG,0
bg_48005,0,253116.5,2694761.2,BG,BG,0
bg_48006,0,301077.6,2609469.8,BG,BG,0
bg_48007,0,291070.1,2728828.6,BG,BG,0
bg_48008,0,258809.8,2607393.6,BG,BG,0
bg_48009,0,345883.4,2594919.1,BG,BG,0
bg_48010,0,169471.5,2447758.3,BG,BG,0
bg_48011,0,201732.9,2512651.7,BG,BG,0
bg_48012,0,289739.3,2478894.7,BG,BG,0
bg_48013,0,151052.6,2426808.2,BG,BG,0
bg_48014,0,256559.9,2707053.8,BG,BG,0
bg_48015,0,252737.1,2745579.4,BG,BG,0
bg_48016,0,193075.6,2527539.0,BG,BG,0
bg_48017,0,287789.9,2714839.1,BG,BG,0
bg_48018,0,267529.6,2764127.0,BG,BG,0
bg_48019,0,172067.6,2490539.4,BG,BG,0
bg_48020,0,198364.5,2782109.8,BG,BG,0
bg_48021,0,348078.0,2548558.8,BG,BG,0
bg_48022,0,257902.7,2421957.4,BG,BG,0
bg_48023,0,333283.6,2756707.1,BG,BG,0
bg_48024,0,273125.2,2522535.4,BG,BG,0
bg_48025,0,237327.7,2608886.6,BG,BG,0
bg_48026,0,232431.5,2425734.6,BG,BG,0
bg_48027,0,262293.8,2441140.5,BG,BG,0
bg_48028,0,318693.5,2429578.7,BG,BG,0
bg_48029,0,339658.1,2488558.3,BG,BG,0
bg_48030,0,253690.1,2739855.9,BG,BG,0
bg_48031,0,270336.6,2433969.1,BG,BG,0
bg_48032,0,340140.2,2654648.4,BG,BG,0
bg_48033,0,307839.8,2474399.7,BG,BG,0
bg_48034,0,317988.2,2657941.4,BG,BG,0
bg_48035,0,286841.9,2783961.0,BG,BG,0
bg_48036,0,253409.0,2460422.4,BG,BG,0
bg_48037,0,173284.6,2660980.3,BG,BG,0
bg_48038,0,212260.4,2793379.8,BG,BG,0
bg_48039,0,326369.3,2437312.6,BG,BG,0
bg_48040,0,313579.4,2694770.6,BG,BG,0
bg_48041,0,309819.1,2590626.8,BG,BG,0
bg_48042,0,167950.6,2725883.3,BG,BG,0
bg_48043,0,173155.8,2660496.0,BG,BG,0
bg_48044,0,297702.3,2586787.7,BG,BG,0
bg_48045,0,164718.4,2799970.7,BG,BG,0
bg_48046,0,260042.2,2631278.1,BG,BG,0
bg_48047,0,183433.5,2683872.9,BG,BG,0
bg_48048,0,188575.3,2452675.0,BG,BG,0
bg_48049,0,290375.7,2457368.2,BG,BG,0
bg_48050,0,191573.7,2700892.2,BG,BG,0
bg_48051,0,276267.3,2448099.1,BG,BG,0
bg_48052,0,323554.2,2785398.6,BG,BG,0
bg_48053,0,214767.6,2603269.2,BG,BG,0
bg_48054,0,173207.3,2501399.0,BG,BG,0
bg_48055,0,216332.2,2767789.8,BG,BG,0
bg_48056,0,283095.6,2589770.9,BG,BG,0
bg_48057,0,248406.8,2509019.1,BG,BG,0
bg_48058,0,150593.0,2754397.5,BG,BG,0
bg_48059,0,277909.9,2489541.6,BG,BG,0
bg_48060,0,329703.1,2659750.6,BG,BG,0
bg_48061,0,178044.3,2446802.4,BG,BG,0
bg_48062,0,347121.5,2696961.1,BG,BG,0
bg_48063,0,194367.5,2455312.9,BG,BG,0
bg_48064,0,189197.9,2428948.2,BG,BG,0
bg_48065,0,271119.5,2527776.3,BG,BG,0
bg_48066,0,161022.5,2580688.1,BG,BG,0
bg_48067,0,158196.7,2761470.7,BG,BG,0
bg_48068,0,288339.9,2658334.2,BG,BG,0
bg_48069,0,231143.4,2527197.3,BG,BG,0
bg_48070,0,213677.3,2725585.0,BG,BG,0
bg_48071,0,261525.8,2582741.5,BG,BG,0
bg_48072,0,189213.2,2519232.0,BG,BG,0
bg_48073,0,157535.0,2611414.1,BG,BG,0
bg_48074,0,215759.9,2579316.7,BG,BG,0
bg_48075,0,171829.3,2689474.5,BG,BG,0
bg_48076,0,271291.7,2722021.9,BG,BG,0
bg_48077,0,341624.9,2479166.3,BG,BG,0
bg_48078,0,190602.3,2640402.6,BG,BG,0
bg_48079,0,290399.1,2470465.0,BG,BG,0
bg_48080,0,281516.5,2435559.9,BG,BG,0
bg_48081,0,218467.7,2782796.3,BG,BG,0
bg_48082,0,331110.7,2679714.9,BG,BG,0
bg_48083,0,339217.2,2681127.4,BG,BG,0
bg_48084,0,181300.6,2585097.0,BG,BG,0
bg_48085,0,313289.6,2569775.2,BG,BG,0
bg_48086,0,191385.2,2514863.7,BG,BG,0
bg_48087,0,264077.0,2676323.4,BG,BG,0
bg_48088,0,351287.0,2425418.5,BG,BG,0
bg_48089,0,291228.8,2538755.6,BG,BG,0
bg_48090,0,256550.0,2575281.9,BG,BG,0
bg_48091,0,314083.6,2733122.4,BG,BG,0
bg_48092,0,234540.8,2689528.5,BG,BG,0
bg_48093,0,217070.7,2666978.0,BG,BG,0
bg_48094,0,177732.1,2532389.6,BG,BG,0
bg_48095,0,216868.6,2601406.2,BG,BG,0
bg_48096,0,218565.2,2702507.7,BG,BG,0
bg_48097,0,151351.0,2462616.5,BG,BG,0
bg_48098,0,287110.3,2681577.3,BG,BG,0
bg_48099,0,279747.5,2521993.0,BG,BG,0
bg_48100,0,319842.8,2634447.9,BG,BG,0
bg_48101,0,289985.4,2504039.6,BG,BG,0
bg_48102,0,318567.5,2745317.0,BG,BG,0
bg_48103,0,240874.8,2607495.4,BG,BG,0
bg_48104,0,165813.6,2495440.4,BG,BG,0
bg_48105,0,173864.4,2586955.7,BG,BG,0
bg_48106,0,277386.6,2434533.4,BG,BG,0
bg_48107,0,265980.7,2689765.8,BG,BG,0
bg_48108,0,314881.4,2757978.8,BG,BG,0
bg_48109,0,205085.9,2531457.5,BG,BG,0
bg_48110,0,250839.2,2679541.7,BG,BG,0
bg_48111,0,285173.7,2780673.8,BG,BG,0
bg_48112,0,247656.0,2787723.3,BG,BG,0
bg_48113,0,242477.8,2664873.5,BG,BG,0
bg_48114,0,279591.8,2780794.9,BG,BG,0
bg_48115,0,320348.7,2558055.9,BG,BG,0
bg_48116,0,157268.7,2440229.1,BG,BG,0
bg_48117,0,215088.4,2708697.8,BG,BG,0
bg_48118,0,235552.5,2457718.6,BG,BG,0
bg_48119,0,156468.6,2685496.7,BG,BG,0
bg_48120,0,170965.3,2585601.6,BG,BG,0
bg_48121,0,248828.9,2730188.1,BG,BG,0
bg_48122,0,340821.0,2468516.0,BG,BG,0
bg_48123,0,293909.3,2773786.9,BG,BG,0
bg_48124,0,292829.3,2421611.5,BG,BG,0
bg_48125,0,228324.9,2639334.4,BG,BG,0
bg_48126,0,288826.7,2603162.9,BG,BG,0
bg_48127,0,169685.7,2596530.7,BG,BG,0
bg_48128,0,292189.6,2579058.2,BG,BG,0
bg_48129,0,174241.0,2708857.2,BG,BG,0
bg_48130,0,159795.2,2541709.6,BG,BG,0
bg_48131,0,192256.8,2499442.2,BG,BG,0
bg_48132,0,272087.9,2500964.1,BG,BG,0
bg_48133,0,345753.8,2599480.7,BG,BG,0
bg_48134,0,208523.4,2786641.6,BG,BG,0
bg_48135,0,193027.1,2444412.2,BG,BG,0
bg_48136,0,247274.9,2448494.6,BG,BG,0
bg_48137,0,266667.8,2774647.5,BG,BG,0
bg_48138,0,303565.8,2627802.8,BG,BG,0
bg_48139,0,211929.1,2782498.3,BG,BG,0
bg_48140,0,173187.8,2761438.0,BG,BG,0
bg_48141,0,198789.6,2638353.6,BG,BG,0
bg_48142,0,308092.4,2476792.4,BG,BG,0
bg_48143,0,270755.2,2691887.3,BG,BG,0
bg_48144,0,254836.7,2698883.5,BG,BG,0
bg_48145,0,323049.5,2696493.0,BG,BG,0
bg_48146,0,294158.1,2491179.7,BG,BG,0
bg_48147,0,206603.6,2470735.9,BG,BG,0
bg_48148,0,280315.1,2739481.1,BG,BG,0
bg_48149,0,303236.5,2673838.8,BG,BG,0
bg_48150,0,224548.2,2488692.1,BG,BG,0
bg_48151,0,221943.2,2516573.4,BG,BG,0
bg_48152,0,227129.0,2567061.7,BG,BG,0
bg_48153,0,317609.5,2566962.1,BG,BG,0
bg_48154,0,199087.2,2605082.1,BG,BG,0
bg_48155,0,308526.6,2636355.3,BG,BG,0
bg_48156,0,309355.5,2603833.6,BG,BG,0
bg_48157,0,204407.2,2657963.4,BG,BG,0
bg_48158,0,309563.8,2520993.7,BG,BG,0
bg_48159,0,326813.0,2509345.9,BG,BG,0
bg_48160,0,300346.7,2785860.2,BG,BG,0
bg_48161,0,243545.0,2763225.0,BG,BG,0
bg_48162,0,192238.6,2528977.6,BG,BG,0
bg_48163,0,175218.9,2625737.1,BG,BG,0
bg_48164,0,239559.8,2738322.4,BG,BG,0
bg_48165,0,279361.5,2727238.9,BG,BG,0
bg_48166,0,229704.4,2529108.7,BG,BG,0
bg_48167,0,271613.1,2799988.1,BG,BG,0
bg_48168,0,182073.6,2722029.5,BG,BG,0
bg_48169,0,248074.5,2679467.7,BG,BG,0
bg_48170,0,297757.3,2496866.3,BG,BG,0
bg_48171,0,156125.0,2496837.7,BG,BG,0
bg_48172,0,163751.8,2764412.9,BG,BG,0
bg_48173,0,172558.4,2513315.7,BG,BG,0
bg_48174,0,241348.6,2694790.7,BG,BG,0
bg_48175,0,196923.9,2566202.3,BG,BG,0
bg_48176,0,268669.9,2723090.8,BG,BG,0
bg_48177,0,319947.5,2678746.4,BG,BG,0
bg_48178,0,173892.7,2771153.0,BG,BG,0
bg_48179,0,345547.4,2464507.6,BG,BG,0
bg_48180,0,246902.1,2502594.5,BG,BG,0
bg_48181,0,268339.7,2623331.8,BG,BG,0
bg_48182,0,198118.1,2551177.7,BG,BG,0
bg_48183,0,160808.9,2448696.5,BG,BG,0
bg_48184,0,307810.4,2737144.4,BG,BG,0
bg_48185,0,181128.0,2592302.2,BG,BG,0
bg_48186,0,248539.6,2568093.1,BG,BG,0
bg_48187,0,197518.7,2471906.1,BG,BG,0
bg_48188,0,190736.5,2793107.0,BG,BG,0
bg_48189,0,156983.0,2714129.5,BG,BG,0
bg_48190,0,287712.6,2700692.7,BG,BG,0
bg_48191,0,150178.8,2506690.6,BG,BG,0
bg_48192,0,329673.1,2695416.8,BG,BG,0
bg_48193,0,205035.1,2460434.0,BG,BG,0
bg_48194,0,348008.0,2524451.8,BG,BG,0
bg_48195,0,346516.3,2425300.7,BG,BG,0
bg_48196,0,234960.8,2436440.6,BG,BG,0
bg_48197,0,226554.4,2724113.3,BG,BG,0
bg_48198,0,275849.9,2486256.8,BG,BG,0
bg_48199,0,333172.9,2575993.7,BG,BG,0
bg_48200,0,154041.3,2778708.9,BG,BG,0
bg_48201,0,342196.5,2691420.7,BG,BG,0
bg_48202,0,171863.9,2790208.1,BG,BG,0
bg_48203,0,153835.1,2463471.1,BG,BG,0
bg_48204,0,323931.6,2559818.9,BG,BG,0
bg_48205,0,296972.2,2495497.8,BG,BG,0
bg_48206,0,274484.5,2443545.6,BG,BG,0
bg_48207,0,242595.0,2475020.0,BG,BG,0
bg_48208,0,333827.6,2553731.7,BG,BG,0
bg_48209,0,286870.5,2538085.0,BG,BG,0
bg_48210,0,279121.2,2740584.1,BG,BG,0
bg_48211,0,297297.3,2574580.5,BG,BG,0
bg_48212,0,333645.4,2673737.1,BG,BG,0
bg_48213,0,336174.4,2510540.5,BG,BG,0
bg_48214,0,189039.1,2657165.2,BG,BG,0
bg_48215,0,274994.2,2761694.4,BG,BG,0
bg_48216,0,188911.9,2457353.8,BG,BG,0
bg_48217,0,341211.7,2546542.1,BG,BG,0
bg_48218,0,191090.9,2609068.3,BG,BG,0
bg_48219,0,173222.4,2770835.6,BG,BG,0
bg_48220,0,323973.9,2477191.2,BG,BG,0
bg_48221,0,336793.6,2761922.4,BG,BG,0
bg_48222,0,311112.5,2502080.6,BG,BG,0
bg_48223,0,188323.4,2723432.5,BG,BG,0
bg_48224,0,260212.8,2664648.3,BG,BG,0
bg_48225,0,153825.9,2776230.3,BG,BG,0
bg_48226,0,157983.4,2499829.5,BG,BG,0
bg_48227,0,308626.5,2423642.3,BG,BG,0
bg_48228,0,228207.5,2505263.1,BG,BG,0
bg_48229,0,234263.7,2643301.6,BG,BG,0
bg_48230,0,345264.1,2639717.8,BG,BG,0
bg_48231,0,184179.0,2654244.5,BG,BG,0
bg_48232,0,203311.6,2665158.0,BG,BG,0
bg_48233,0,287754.4,2685326.2,BG,BG,0
bg_48234,0,261199.1,2610006.0,BG,BG,0
bg_48235,0,305585.3,2568245.6,BG,BG,0
bg_48236,0,160651.5,2778967.8,BG,BG,0
bg_48237,0,171247.1,2679342.6,BG,BG,0
bg_48238,0,327224.3,2521717.7,BG,BG,0
bg_48239,0,186292.6,2570430.2,BG,BG,0
bg_48240,0,177810.6,2696808.1,BG,BG,0
bg_48241,0,227552.4,2468648.0,BG,BG,0
bg_48242,0,170988.0,2496898.6,BG,BG,0
bg_48243,0,225115.1,2563483.0,BG,BG,0
bg_48244,0,288148.4,2460271.5,BG,BG,0
bg_48245,0,294810.7,2783931.6,BG,BG,0
bg_48246,0,185684.7,2581724.0,BG,BG,0
bg_48247,0,250618.1,2691684.9,BG,BG,0
bg_48248,0,161276.1,2517622.1,BG,BG,0
bg_48249,0,180726.7,2425853.3,BG,BG,0
bg_48250,0,238544.9,2571188.9,BG,BG,0
bg_48251,0,263214.0,2614641.7,BG,BG,0
bg_48252,0,169080.2,2686621.4,BG,BG,0
bg_48253,0,154435.1,2501561.6,BG,BG,0
bg_48254,0,243412.1,2461269.4,BG,BG,0
bg_48255,0,254301.7,2696538.4,BG,BG,0
bg_48256,0,188560.8,2680089.9,BG,BG,0
bg_48257,0,301105.0,2723877.6,BG,BG,0
bg_48258,0,335994.7,2765874.2,BG,BG,0
bg_48259,0,202814.3,2736668.7,BG,BG,0
bg_48260,0,201776.4,2745868.8,BG,BG,0
bg_48261,0,343601.9,2503269.5,BG,BG,0
bg_48262,0,273909.2,2664074.5,BG,BG,0
bg_48263,0,269665.0,2744807.0,BG,BG,0
bg_48264,0,155516.8,2740444.3,BG,BG,0
bg_48265,0,280909.3,2498329.9,BG,BG,0
bg_48266,0,289069.8,2425335.2,BG,BG,0
bg_48267,0,341237.9,2669381.0,BG,BG,0
bg_48268,0,167125.8,2590128.8,BG,BG,0
bg_48269,0,191563.1,2540905.2,BG,BG,0
bg_48270,0,245091.7,2767781.2,BG,BG,0
bg_48271,0,311520.5,2688137.5,BG,BG,0
bg_48272,0,187186.5,2707780.6,BG,BG,0
bg_48273,0,312605.5,2432086.1,BG,BG,0
bg_48274,0,322985.8,2543876.4,BG,BG,0
bg_48275,0,350333.2,2536495.3,BG,BG,0
bg_48276,0,274590.4,2424775.3,BG,BG,0
bg_48277,0,166989.6,2453613.7,BG,BG,0
bg_48278,0,282637.1,2779214.4,BG,BG,0
bg_48279,0,315300.6,2525259.3,BG,BG,0
bg_48280,0,200129.9,2665905.9,BG,BG,0
bg_48281,0,289464.3,2639809.3,BG,BG,0
bg_48282,0,318353.9,2669397.1,BG,BG,0
bg_48283,0,344223.6,2628229.6,BG,BG,0
bg_48284,0,181397.6,2639125.9,BG,BG,0
bg_48285,0,259215.0,2427274.5,BG,BG,0
bg_48286,0,272510.8,2587533.6,BG,BG,0
bg_48287,0,252590.2,2790673.4,BG,BG,0
bg_48288,0,277235.2,2440934.8,BG,BG,0
bg_48289,0,199436.8,2632170.2,BG,BG,0
bg_48290,0,197124.7,2467082.5,BG,BG,0
bg_48291,0,190269.3,2605626.9,BG,BG,0
bg_48292,0,157948.3,2499131.3,BG,BG,0
bg_48293,0,288327.1,2483543.1,BG,BG,0
bg_48294,0,184484.6,2678688.7,BG,BG,0
bg_48295,0,192812.6,2720530.9,BG,BG,0
bg_48296,0,159167.3,2650446.8,BG,BG,0
bg_48297,0,342671.0,2433134.6,BG,BG,0
bg_48298,0,257447.3,2648673.6,BG,BG,0
bg_48299,0,172841.7,2672431.9,BG,BG,0
bg_48300,0,305995.6,2613684.0,BG,BG,0
bg_48301,0,289012.3,2779360.1,BG,BG,0
bg_48302,0,351988.7,2674979.4,BG,BG,0
bg_48303,0,260874.8,2736918.6,BG,BG,0
bg_48304,0,301828.3,2732218.1,BG,BG,0
bg_48305,0,227899.9,2764236.8,BG,BG,0
bg_48306,0,335292.7,2477039.6,BG,BG,0
bg_48307,0,246682.5,2562075.8,BG,BG,0
bg_48308,0,206181.8,2489240.4,BG,BG,0
bg_48309,0,208497.4,2458705.2,BG,BG,0
bg_48310,0,302110.2,2429061.4,BG,BG,0
bg_48311,0,183875.2,2736876.7,BG,BG,0
bg_48312,0,178542.1,2678271.1,BG,BG,0
bg_48313,0,284110.1,2721991.4,BG,BG,0
bg_48314,0,345155.6,2665720.8,BG,BG,0
bg_48315,0,177155.1,2626905.0,BG,BG,0
