key,kind,x,y,TypeName
bg_44669,bg,224339.2,2499080.6,針闊葉樹混淆
bg_44670,bg,195684.8,2584733.0,
bg_44671,bg,303061.7,2638812.1,
bg_44672,bg,241077.2,2529817.6,闊葉樹林型
bg_44673,bg,260406.6,2685705.2,針闊葉樹混淆
bg_44674,bg,252329.1,2600103.5,闊葉樹林型
bg_44675,bg,174448.6,2560196.4,
bg_44676,bg,193430.1,2752524.2,
bg_44677,bg,157566.7,2746606.5,
bg_44678,bg,188824.0,2634114.5,
bg_44679,bg,266963.2,2665015.2,闊葉樹林型
bg_44680,bg,306434.2,2484936.1,
bg_44681,bg,218563.8,2477245.3,闊葉樹林型
bg_44682,bg,350484.9,2546115.0,
bg_44683,bg,318144.2,2777895.6,闊葉樹林型
bg_44684,bg,317727.8,2496287.7,
bg_44685,bg,313176.9,2441516.4,
bg_44686,bg,233373.4,2629877.0,
bg_44687,bg,349980.4,2600249.0,
bg_44688,bg,176434.7,2787964.2,
bg_44689,bg,152945.7,2767151.6,
bg_44690,bg,152134.0,2693942.0,
bg_44691,bg,325070.4,2748942.7,闊葉樹林型
bg_44692,bg,185012.5,2762231.6,
bg_44693,bg,167318.1,2445205.6,
bg_44694,bg,151115.5,2491352.2,
bg_44695,bg,322640.6,2531251.1,
bg_44696,bg,180995.2,2730561.3,
bg_44697,bg,293760.2,2706756.8,闊葉樹林型
bg_44698,bg,333483.4,2585404.2,
bg_44699,bg,302407.5,2775050.9,
bg_44700,bg,282313.3,2783922.7,
bg_44701,bg,209852.8,2686242.8,
bg_44702,bg,164834.2,2685269.3,
bg_44703,bg,312715.6,2723088.7,針闊葉樹混淆
bg_44704,bg,178991.5,2427229.6,
bg_44705,bg,171460.8,2488904.4,
bg_44706,bg,310516.5,2524747.0,
bg_44707,bg,236666.6,2420560.4,
bg_44708,bg,231632.2,2754549.3,
bg_44709,bg,171756.6,2704676.8,
bg_44710,bg,345511.9,2630409.3,
bg_44711,bg,173252.8,2496452.9,
bg_44712,bg,230238.2,2448212.2,闊葉樹林型
bg_44713,bg,341167.7,2698265.0,
bg_44714,bg,330269.3,2620368.8,
bg_44715,bg,172792.3,2659548.0,
bg_44716,bg,167090.5,2443191.6,
bg_44717,bg,176406.9,2487241.4,
bg_44718,bg,158301.1,2582155.0,
bg_44719,bg,337494.1,2457447.1,
bg_44720,bg,178395.6,2736875.4,
bg_44721,bg,287175.2,2683153.3,針葉樹林型
bg_44722,bg,208093.4,2485837.8,
bg_44723,bg,213130.0,2584581.4,竹闊混淆林
bg_44724,bg,166563.5,2547877.1,
bg_44725,bg,320878.4,2489620.6,
bg_44726,bg,162645.9,2752545.0,
bg_44727,bg,258512.4,2534508.3,闊葉樹林型
bg_44728,bg,263135.2,2597146.4,針葉樹林型
bg_44729,bg,328628.0,2507242.5,
bg_44730,bg,154345.0,2589314.5,
bg_44731,bg,191069.7,2744343.6,
bg_44732,bg,193056.0,2609791.3,
bg_44733,bg,244070.7,2723788.9,闊葉樹林型
bg_44734,bg,210040.6,2477154.9,
bg_44735,bg,340906.9,2554564.5,
bg_44736,bg,345734.9,2665983.1,
bg_44737,bg,290227.1,2468669.4,
bg_44738,bg,181670.7,2796392.1,
bg_44739,bg,255100.1,2500547.8,
bg_44740,bg,303185.9,2646898.6,闊葉樹林型
bg_44741,bg,201387.4,2771309.4,
bg_44742,bg,162015.0,2576655.7,
bg_44743,bg,331954.4,2796874.7,
bg_44744,bg,173988.8,2526766.9,
bg_44745,bg,198864.9,2566399.1,
bg_44746,bg,236264.7,2690255.1,竹闊混淆林
bg_44747,bg,177542.0,2553262.3,
bg_44748,bg,312743.0,2637869.9,
bg_44749,bg,312063.6,2423821.6,
bg_44750,bg,187922.6,2457009.4,
bg_44751,bg,331641.6,2690173.2,
bg_44752,bg,224980.9,2689655.2,
bg_44753,bg,300099.9,2423368.9,
bg_44754,bg,185936.3,2606647.7,
bg_44755,bg,327793.3,2787013.2,
bg_44756,bg,342288.7,2619450.8,
bg_44757,bg,240821.0,2678967.8,針闊葉樹混淆
bg_44758,bg,217117.7,2532757.2,闊葉樹林型
bg_44759,bg,293900.2,2443819.8,
bg_44760,bg,351030.6,2796056.7,
bg_44761,bg,225435.7,2611208.6,
bg_44762,bg,213980.9,2769834.4,
bg_44763,bg,323188.6,2717259.4,闊葉樹林型
bg_44764,bg,249662.1,2679881.5,闊葉樹林型
bg_44765,bg,220863.8,2765975.6,
bg_44766,bg,205602.5,2633630.8,
bg_44767,bg,340771.0,2702060.1,
bg_44768,bg,345149.4,2674659.0,
bg_44769,bg,167584.9,2606631.8,
bg_44770,bg,300825.2,2554784.0,
bg_44771,bg,232606.1,2643616.7,竹林
bg_44772,bg,236434.1,2593111.2,針闊葉樹混淆
bg_44773,bg,334245.2,2523123.4,
bg_44774,bg,276101.4,2495717.4,
bg_44775,bg,209185.6,2674602.0,
bg_44776,bg,299541.7,2528683.2,
bg_44777,bg,351469.8,2589993.5,
bg_44778,bg,152231.9,2599395.6,
bg_44779,bg,150001.3,2652795.0,
bg_44780,bg,284494.1,2637209.0,針闊葉樹混淆
bg_44781,bg,317214.2,2675875.8,
bg_44782,bg,205123.7,2458155.4,
bg_44783,bg,246189.9,2518117.3,闊葉樹林型
bg_44784,bg,273856.3,2433489.1,
bg_44785,bg,314908.3,2564560.5,
bg_44786,bg,232877.2,2435534.5,
bg_44787,bg,214099.3,2655116.8,
bg_44788,bg,170238.5,2780875.8,
bg_44789,bg,316379.7,2691923.7,闊葉樹林型
bg_44790,bg,154718.8,2722442.0,
bg_44791,bg,300274.0,2777258.7,
bg_44792,bg,341003.7,2624713.1,
bg_44793,bg,281134.7,2434784.3,
bg_44794,bg,220546.0,2575029.5,
bg_44795,bg,185351.8,2474209.2,
bg_44796,bg,291180.3,2729390.1,闊葉樹林型
bg_44797,bg,314003.4,2573653.9,
bg_44798,bg,345695.6,2440648.3,
bg_44799,bg,194205.6,2611899.1,
bg_44800,bg,279356.4,2440091.9,
bg_44801,bg,217467.0,2446056.6,
bg_44802,bg,340505.7,2567753.1,
bg_44803,bg,256301.1,2691681.9,針闊葉樹混淆
bg_44804,bg,308041.4,2477507.8,
bg_44805,bg,221462.2,2461683.8,闊葉樹林型
bg_44806,bg,179670.0,2497582.5,
bg_44807,bg,177415.9,2450582.7,
bg_44808,bg,195861.4,2428608.0,
bg_44809,bg,162346.7,2776317.4,
bg_44810,bg,315218.9,2566357.6,
bg_44811,bg,348762.2,2465149.7,
bg_44812,bg,274909.9,2734692.5,針葉樹林型
bg_44813,bg,165074.5,2447202.5,
bg_44814,bg,223836.2,2638659.0,竹闊混淆林
bg_44815,bg,245914.2,2792728.9,
bg_44816,bg,337301.8,2684802.4,
bg_44817,bg,345225.5,2469322.0,
bg_44818,bg,250815.0,2631917.0,闊葉樹林型
bg_44819,bg,333110.2,2759903.1,闊葉樹林型
bg_44820,bg,165845.2,2554720.6,
bg_44821,bg,227774.7,2699375.5,竹林
bg_44822,bg,294786.9,2750748.2,
bg_44823,bg,157174.8,2769323.9,
bg_44824,bg,174755.6,2670614.7,
bg_44825,bg,255265.9,2461055.9,
bg_44826,bg,276534.7,2447175.1,
bg_44827,bg,319714.0,2536051.1,
bg_44828,bg,240669.3,2609053.3,
bg_44829,bg,276830.8,2670748.4,針葉樹林型
bg_44830,bg,323256.1,2762849.5,
bg_44831,bg,260597.5,2625971.1,
bg_44832,bg,295201.4,2750423.9,
bg_44833,bg,243870.6,2532034.5,闊葉樹林型
bg_44834,bg,200783.6,2722231.4,
bg_44835,bg,306163.6,2769442.3,
bg_44836,bg,246686.3,2587844.4,針葉樹林型
bg_44837,bg,236021.7,2483832.3,闊葉樹林型
bg_44838,bg,221104.4,2644984.5,
bg_44839,bg,323201.3,2601870.6,
bg_44840,bg,275448.1,2494102.8,
bg_44841,bg,166607.5,2604705.2,
bg_44842,bg,184817.6,2769101.6,
bg_44843,bg,292967.4,2610363.9,闊葉樹林型
bg_44844,bg,197202.4,2426768.4,
bg_44845,bg,186864.9,2658016.1,
bg_44846,bg,251942.7,2482256.3,
bg_44847,bg,192681.7,2430994.1,
bg_44848,bg,313206.7,2651362.9,
bg_44849,bg,242214.6,2760102.2,
bg_44850,bg,173019.3,2677362.1,
bg_44851,bg,256201.8,2510521.8,
bg_44852,bg,241066.1,2533268.6,闊葉樹林型
bg_44853,bg,349958.4,2531634.8,
bg_44854,bg,307956.1,2728335.3,闊葉樹林型
bg_44855,bg,327574.8,2581877.3,
bg_44856,bg,210407.3,2420856.4,
bg_44857,bg,251567.3,2516765.0,闊葉樹林型
bg_44858,bg,229577.1,2586366.6,闊葉樹林型
bg_44859,bg,194288.3,2735206.6,
bg_44860,bg,243989.0,2727152.4,闊葉樹林型
bg_44861,bg,329406.9,2537548.1,
bg_44862,bg,260940.9,2590467.9,闊葉樹林型
bg_44863,bg,188749.8,2528239.2,闊葉樹林型
bg_44864,bg,225831.2,2482217.8,闊葉樹林型
bg_44865,bg,293135.9,2526145.5,
bg_44866,bg,175358.9,2592869.8,
bg_44867,bg,306675.1,2484853.5,
bg_44868,bg,194874.1,2771000.5,
bg_44869,bg,314877.6,2491502.3,
bg_44870,bg,151568.4,2524758.8,
bg_44871,bg,336900.9,2422264.8,
bg_44872,bg,217564.0,2444647.0,
bg_44873,bg,298512.2,2517995.9,
bg_44874,bg,256786.3,2786160.7,
bg_44875,bg,188254.1,2721463.4,
bg_44876,bg,210134.0,2556348.7,闊葉樹林型
bg_44877,bg,237980.4,2528561.1,闊葉樹林型
bg_44878,bg,197455.5,2553754.2,
bg_44879,bg,238692.5,2501203.5,闊葉樹林型
bg_44880,bg,277788.8,2422273.6,
bg_44881,bg,234809.0,2659591.6,
bg_44882,bg,344366.9,2701422.1,
bg_44883,bg,195411.7,2737339.5,
bg_44884,bg,230714.7,2638591.6,
bg_44885,bg,197484.4,2776791.6,
bg_44886,bg,205538.4,2768708.1,
bg_44887,bg,187582.0,2626908.3,
bg_44888,bg,180250.4,2420708.6,
bg_44889,bg,272267.7,2522612.8,
bg_44890,bg,167782.9,2561381.5,
bg_44891,bg,178429.3,2467839.7,
bg_44892,bg,182669.1,2639107.9,
bg_44893,bg,253187.2,2426656.4,
bg_44894,bg,221366.7,2744328.4,
bg_44895,bg,157045.9,2698405.5,
bg_44896,bg,347278.8,2647851.7,
bg_44897,bg,297045.5,2774331.0,
bg_44898,bg,228971.8,2597967.7,闊葉樹林型
bg_44899,bg,209937.9,2439580.8,
bg_44900,bg,223542.4,2491460.5,闊葉樹林型
bg_44901,bg,268622.9,2702972.2,針葉樹林型
bg_44902,bg,305801.6,2464312.1,
bg_44903,bg,242163.2,2422498.6,
bg_44904,bg,342672.4,2774003.2,闊葉樹林型
bg_44905,bg,300900.5,2478203.1,
bg_44906,bg,197289.0,2546331.3,闊葉樹林型
bg_44907,bg,209929.3,2744022.0,
bg_44908,bg,233073.6,2612290.3,闊葉樹林型
bg_44909,bg,243743.2,2564311.3,針闊葉樹混淆
bg_44910,bg,213258.4,2790514.3,
bg_44911,bg,289485.2,2752970.3,闊葉樹林型
bg_44912,bg,335920.9,2526395.6,
bg_44913,bg,244374.4,2641983.7,
bg_44914,bg,349236.8,2533400.6,
bg_44915,bg,249908.1,2439806.3,
bg_44916,bg,232046.5,2526595.1,闊葉樹林型
bg_44917,bg,208102.6,2438587.1,
bg_44918,bg,226240.7,2637892.3,
bg_44919,bg,159356.7,2614910.0,
bg_44920,bg,278221.9,2538572.7,闊葉樹林型
bg_44921,bg,163846.4,2472606.8,
bg_44922,bg,179880.6,2756774.8,
bg_44923,bg,197918.8,2625437.1,
bg_44924,bg,288294.7,2584421.1,闊葉樹林型
bg_44925,bg,191925.8,2623143.0,
bg_44926,bg,211102.0,2642111.0,
bg_44927,bg,163309.9,2536779.5,
bg_44928,bg,226838.6,2456196.2,闊葉樹林型
bg_44929,bg,177944.8,2639862.4,
bg_44930,bg,339781.2,2471430.1,
bg_44931,bg,299945.2,2674813.4,闊葉樹林型
bg_44932,bg,329727.4,2701983.0,闊葉樹林型
bg_44933,bg,207656.4,2432853.4,
bg_44934,bg,315432.2,2576311.1,
bg_44935,bg,316212.0,2560020.8,
bg_44936,bg,209754.0,2482889.6,
bg_44937,bg,321869.1,2569237.1,
bg_44938,bg,227959.2,2742917.6,
bg_44939,bg,193974.6,2580727.9,竹闊混淆林
bg_44940,bg,257593.0,2662165.8,闊葉樹林型
bg_44941,bg,155657.6,2491658.0,
bg_44942,bg,326809.0,2709210.8,闊葉樹林型
bg_44943,bg,207635.2,2446070.0,
bg_44944,bg,270818.2,2683065.1,針闊葉樹混淆
bg_44945,bg,202298.8,2505220.7,
bg_44946,bg,241645.1,2479191.3,闊葉樹林型
bg_44947,bg,151759.4,2460021.1,
bg_44948,bg,299754.5,2632616.7,
bg_44949,bg,154599.4,2549079.4,
bg_44950,bg,184743.5,2516812.7,
bg_44951,bg,197282.1,2455230.1,
bg_44952,bg,221995.8,2621062.3,竹林
bg_44953,bg,158622.1,2647905.8,
bg_44954,bg,283804.2,2675486.9,針葉樹林型
bg_44955,bg,261535.2,2460083.4,
bg_44956,bg,286012.7,2491622.9,
bg_44957,bg,343675.0,2616879.6,
bg_44958,bg,182969.7,2615249.3,
bg_44959,bg,333339.1,2658915.0,
bg_44960,bg,297656.2,2615622.2,闊葉樹林型
bg_44961,bg,158280.0,2522071.4,
bg_44962,bg,334465.4,2551545.4,
bg_44963,bg,342918.1,2504990.3,
bg_44964,bg,256585.7,2440199.9,
bg_44965,bg,269464.2,2446863.7,
bg_44966,bg,163651.2,2642222.8,
bg_44967,bg,290551.6,2577726.2,闊葉樹林型
bg_44968,bg,204700.7,2558068.1,闊葉樹林型
bg_44969,bg,198613.9,2593105.4,
bg_44970,bg,297416.0,2790058.0,
bg_44971,bg,244896.9,2519676.7,闊葉樹林型
bg_44972,bg,345301.0,2507164.2,
bg_44973,bg,210220.1,2722385.4,
bg_44974,bg,164324.4,2713016.7,
bg_44975,bg,252044.5,2796691.3,
bg_44976,bg,299605.6,2557908.0,
bg_44977,bg,280101.3,2774163.8,
bg_44978,bg,309127.3,2774605.2,
bg_44979,bg,230687.7,2681901.2,
bg_44980,bg,155539.5,2474214.6,
bg_44981,bg,349929.2,2519619.6,
bg_44982,bg,251362.8,2442488.2,
bg_44983,bg,301997.6,2777369.2,
bg_44984,bg,178799.4,2699901.4,
bg_44985,bg,254739.6,2484539.8,
bg_44986,bg,240470.0,2673055.7,闊葉樹林型
bg_44987,bg,281784.6,2771152.1,
bg_44988,bg,188363.5,2553069.0,
bg_44989,bg,344711.2,2742170.6,
bg_44990,bg,177251.0,2510683.1,
bg_44991,bg,174520.5,2622631.2,
bg_44992,bg,204614.8,2758855.0,
bg_44993,bg,263204.5,2435141.3,
bg_44994,bg,246533.1,2661452.1,闊葉樹林型
bg_44995,bg,348979.7,2439195.4,
bg_44996,bg,262175.1,2569352.9,針葉樹林型
bg_44997,bg,225644.8,2617346.5,闊葉樹林型
bg_44998,bg,341394.3,2446733.3,
bg_44999,bg,249573.9,2498462.5,
bg_45000,bg,347064.8,2532098.4,
bg_45001,bg,181911.8,2467342.6,
bg_45002,bg,350517.1,2611759.2,
bg_45003,bg,347645.1,2464603.2,
bg_45004,bg,214476.8,2540456.7,闊葉樹林型
bg_45005,bg,215981.8,2594958.7,闊葉樹林型
bg_45006,bg,280511.8,2678014.5,針葉樹林型
bg_45007,bg,345654.3,2772594.1,
bg_45008,bg,231018.4,2700537.6,闊葉樹林型
bg_45009,bg,280262.6,2659779.5,針葉樹林型
bg_45010,bg,336776.7,2458726.6,
bg_45011,bg,330552.3,2531491.1,
bg_45012,bg,299437.9,2520094.0,
bg_45013,bg,349663.1,2482450.6,
bg_45014,bg,305711.6,2619028.8,
bg_45015,bg,203346.6,2697184.7,
bg_45016,bg,279023.8,2420054.8,
bg_45017,bg,219305.7,2734320.9,
bg_45018,bg,164701.9,2777301.3,
bg_45019,bg,207920.6,2523579.5,
bg_45020,bg,255458.9,2768816.4,
bg_45021,bg,192643.9,2426865.3,
bg_45022,bg,288856.9,2705819.6,
bg_45023,bg,321379.5,2683963.3,闊葉樹林型
bg_45024,bg,243817.6,2724166.9,竹林
bg_45025,bg,215832.5,2544618.6,竹闊混淆林
bg_45026,bg,186163.1,2537357.0,
bg_45027,bg,200876.5,2477150.4,
bg_45028,bg,287400.8,2766092.3,
bg_45029,bg,283475.8,2767936.3,
bg_45030,bg,269951.2,2628110.3,針闊葉樹混淆
bg_45031,bg,278697.3,2773436.0,
bg_45032,bg,176969.5,2708843.7,
bg_45033,bg,151571.1,2501555.0,
bg_45034,bg,177858.6,2483602.8,
bg_45035,bg,282079.4,2560166.1,闊葉樹林型
bg_45036,bg,176262.5,2524528.7,
bg_45037,bg,339982.7,2691246.8,
bg_45038,bg,249996.6,2542470.9,針葉樹林型
bg_45039,bg,229931.4,2692712.4,
bg_45040,bg,342414.1,2506397.8,
bg_45041,bg,199112.7,2448979.1,
bg_45042,bg,283421.7,2463859.1,
bg_45043,bg,170343.2,2482244.1,
bg_45044,bg,211289.5,2704914.4,
bg_45045,bg,313851.3,2484663.6,
bg_45046,bg,233841.1,2676059.4,
bg_45047,bg,227309.5,2677394.2,竹闊混淆林
bg_45048,bg,239466.0,2435272.0,
bg_45049,bg,345477.8,2422891.1,
bg_45050,bg,210408.2,2686323.5,
bg_45051,bg,296313.1,2491340.1,
bg_45052,bg,337900.2,2635933.9,
bg_45053,bg,237476.6,2570179.3,闊葉樹林型
bg_45054,bg,232165.2,2570433.9,闊葉樹林型
bg_45055,bg,176914.6,2759473.1,
bg_45056,bg,252539.2,2653400.2,闊葉樹林型
bg_45057,bg,218171.0,2545345.6,闊葉樹林型
bg_45058,bg,341679.1,2741199.6,
bg_45059,bg,190204.8,2793105.6,
bg_45060,bg,326524.5,2752328.6,針闊葉樹混淆
bg_45061,bg,191859.3,2658986.8,
bg_45062,bg,263187.0,2555976.8,闊葉樹林型
bg_45063,bg,342353.7,2608583.9,
bg_45064,bg,264907.6,2783927.6,
bg_45065,bg,207744.9,2596982.0,
bg_45066,bg,152020.5,2608694.4,
bg_45067,bg,337497.2,2785129.1,
bg_45068,bg,177925.0,2462739.3,
bg_45069,bg,290482.8,2514069.3,
bg_45070,bg,314915.5,2551665.4,
bg_45071,bg,346728.2,2623284.0,
bg_45072,bg,249550.1,2753806.2,
bg_45073,bg,311180.1,2498257.2,
bg_45074,bg,318827.0,2433728.8,
bg_45075,bg,259445.8,2689243.6,針葉樹林型
bg_45076,bg,346315.2,2720638.3,
bg_45077,bg,234994.5,2746580.7,
bg_45078,bg,264810.9,2443643.6,
bg_45079,bg,313591.6,2749372.5,針闊葉樹混淆
bg_45080,bg,251341.9,2622826.8,闊葉樹林型
bg_45081,bg,276787.3,2584202.0,闊葉樹林型
bg_45082,bg,237133.5,2710478.9,
bg_45083,bg,189734.2,2703361.2,
bg_45084,bg,345879.8,2764744.4,闊葉樹林型
bg_45085,bg,268475.2,2678633.3,針葉樹林型
bg_45086,bg,158614.5,2686093.4,
bg_45087,bg,171746.0,2686545.8,
bg_45088,bg,216231.3,2485258.6,闊葉樹林型
bg_45089,bg,240189.8,2751732.5,
bg_45090,bg,270687.9,2730452.6,竹闊混淆林
bg_45091,bg,272862.9,2426184.1,
bg_45092,bg,151458.0,2729678.0,
bg_45093,bg,348636.5,2490304.3,
bg_45094,bg,218766.5,2724399.6,
bg_45095,bg,206016.0,2568762.5,竹林
bg_45096,bg,349933.6,2532252.1,
bg_45097,bg,286117.5,2627540.9,闊葉樹林型
bg_45098,bg,173635.1,2525924.4,
bg_45099,bg,226882.8,2724823.8,
bg_45100,bg,209379.3,2420442.1,
bg_45101,bg,350342.9,2610311.8,
bg_45102,bg,253659.7,2455032.8,
bg_45103,bg,198399.0,2466207.0,
bg_45104,bg,287262.5,2527337.3,
bg_45105,bg,187930.3,2630056.1,
bg_45106,bg,150171.4,2595849.0,
bg_45107,bg,246878.5,2478073.1,
bg_45108,bg,210343.7,2508548.2,竹林
bg_45109,bg,152475.8,2635063.0,
bg_45110,bg,298176.0,2535837.7,
bg_45111,bg,181975.9,2505210.8,
bg_45112,bg,153973.1,2452667.8,
bg_45113,bg,336132.2,2704664.6,
bg_45114,bg,162826.8,2629247.8,
bg_45115,bg,194457.4,2728528.0,
bg_45116,bg,292129.4,2653770.0,闊葉樹林型
bg_45117,bg,161971.7,2499651.8,
bg_45118,bg,181780.0,2525658.1,
bg_45119,bg,183450.8,2751580.9,
bg_45120,bg,264341.1,2501054.7,
bg_45121,bg,229721.2,2509721.7,闊葉樹林型
bg_45122,bg,289465.2,2473826.3,
bg_45123,bg,206153.5,2782564.9,
bg_45124,bg,153867.8,2615340.0,
bg_45125,bg,346160.4,2760262.2,
bg_45126,bg,339490.0,2715087.1,
bg_45127,bg,286454.5,2632997.4,闊葉樹林型
bg_45128,bg,311936.2,2537609.5,
bg_45129,bg,298550.9,2785823.5,
bg_45130,bg,347538.9,2472364.1,
bg_45131,bg,222331.1,2628357.6,竹林
bg_45132,bg,296395.4,2421898.9,
bg_45133,bg,291003.7,2738539.1,闊葉樹林型
bg_45134,bg,343221.8,2447890.4,
bg_45135,bg,299264.7,2751295.4,針闊葉樹混淆
bg_45136,bg,191711.7,2599159.9,
bg_45137,bg,161093.0,2589512.2,
bg_45138,bg,272545.8,2461679.9,
bg_45139,bg,156311.7,2596629.1,
bg_45140,bg,200634.8,2720505.4,
bg_45141,bg,321451.1,2650453.2,
bg_45142,bg,269667.4,2501010.4,
bg_45143,bg,184072.6,2719827.0,
bg_45144,bg,240188.2,2555064.8,針葉樹林型
bg_45145,bg,270205.8,2552805.3,
bg_45146,bg,153353.2,2738378.7,
bg_45147,bg,309979.3,2475980.3,
bg_45148,bg,314900.6,2533045.7,
bg_45149,bg,318676.6,2433459.3,
bg_45150,bg,276657.8,2606439.2,針闊葉樹混淆
bg_45151,bg,191854.3,2423028.7,
bg_45152,bg,344792.3,2719262.2,
bg_45153,bg,184106.5,2429308.2,
bg_45154,bg,174889.9,2525934.7,
bg_45155,bg,334725.0,2675018.4,
bg_45156,bg,291231.1,2617485.6,闊葉樹林型
bg_45157,bg,176574.8,2758359.7,
bg_45158,bg,261089.4,2562120.3,闊葉樹林型
bg_45159,bg,164444.4,2464727.0,
bg_45160,bg,241091.6,2502015.0,闊葉樹林型
bg_45161,bg,247028.9,2716217.2,針闊葉樹混淆
bg_45162,bg,203093.8,2737750.7,
bg_45163,bg,230821.5,2797870.1,
bg_45164,bg,255280.6,2703082.5,闊葉樹林型
bg_45165,bg,224660.8,2675544.4,
bg_45166,bg,255726.5,2754268.8,
bg_45167,bg,273905.2,2588104.4,闊葉樹林型
bg_45168,bg,167339.9,2661712.0,
bg_45169,bg,225075.5,2430989.1,闊葉樹林型
bg_45170,bg,259318.9,2723247.6,竹林
bg_45171,bg,300329.8,2717432.0,
bg_45172,bg,351212.5,2481574.5,
bg_45173,bg,312340.6,2484742.8,
bg_45174,bg,265901.9,2534169.4,闊葉樹林型
bg_45175,bg,182402.6,2712546.1,
bg_45176,bg,256000.3,2757462.8,
bg_45177,bg,183967.7,2528966.7,闊葉樹林型
bg_45178,bg,186615.9,2507232.3,
bg_45179,bg,178848.8,2498041.2,
bg_45180,bg,268343.6,2661802.8,
bg_45181,bg,334598.0,2441296.8,
bg_45182,bg,168421.9,2489270.6,
bg_45183,bg,260914.9,2725357.4,闊葉樹林型
bg_45184,bg,304370.0,2509313.0,
bg_45185,bg,204055.4,2734417.2,
bg_45186,bg,241319.2,2778729.9,
bg_45187,bg,195203.1,2725660.0,
bg_45188,bg,295338.6,2476353.5,
bg_45189,bg,302728.3,2494410.1,
bg_45190,bg,268421.8,2756134.7,
bg_45191,bg,247622.4,2426835.9,
bg_45192,bg,235924.5,2653624.9,
bg_45193,bg,187985.5,2637424.9,
bg_45194,bg,277936.9,2754275.0,
bg_45195,bg,177431.5,2586631.6,
bg_45196,bg,188230.8,2532221.5,
bg_45197,bg,235999.0,2670479.5,
bg_45198,bg,157936.3,2550590.5,
bg_45199,bg,334009.9,2483736.8,
bg_45200,bg,246953.0,2793386.3,
bg_45201,bg,252731.1,2621519.7,闊葉樹林型
bg_45202,bg,174537.9,2508737.0,
bg_45203,bg,230357.1,2514847.9,
bg_45204,bg,267077.8,2519687.2,
bg_45205,bg,271583.0,2440288.2,
bg_45206,bg,175266.4,2624962.1,
bg_45207,bg,297956.6,2521994.7,
bg_45208,bg,208468.8,2752284.7,
bg_45209,bg,237441.3,2636360.9,
bg_45210,bg,213049.3,2661553.6,
bg_45211,bg,344444.8,2568109.6,
bg_45212,bg,350089.4,2642333.7,
bg_45213,bg,333067.2,2443593.2,
bg_45214,bg,275850.4,2531860.3,
bg_45215,bg,222526.0,2460563.7,闊葉樹林型
bg_45216,bg,180718.7,2465907.2,
bg_45217,bg,154358.4,2795179.0,
bg_45218,bg,246800.9,2637065.3,
bg_45219,bg,277700.3,2625342.2,針闊葉樹混淆
bg_45220,bg,235662.2,2679015.2,
bg_45221,bg,245938.9,2453777.8,
bg_45222,bg,195250.2,2579657.6,竹林
bg_45223,bg,313843.5,2505136.4,
bg_45224,bg,150367.3,2518006.6,
bg_45225,bg,323432.3,2555274.9,
bg_45226,bg,181660.2,2799013.0,
bg_45227,bg,272649.2,2616645.9,針葉樹林型
bg_45228,bg,262690.8,2595359.1,針闊葉樹混淆
bg_45229,bg,213526.9,2554870.4,闊葉樹林型
bg_45230,bg,322871.4,2719912.2,闊葉樹林型
bg_45231,bg,285195.4,2523060.5,
bg_45232,bg,184022.8,2609666.0,
bg_45233,bg,303477.3,2725788.8,針闊葉樹混淆
bg_45234,bg,343263.6,2630825.5,
bg_45235,bg,175556.7,2507544.6,
bg_45236,bg,260711.6,2456220.7,
bg_45237,bg,227068.6,2495221.7,闊葉樹林型
bg_45238,bg,172418.7,2520253.8,
bg_45239,bg,262085.9,2528554.8,
bg_45240,bg,189081.6,2560817.4,
bg_45241,bg,330511.8,2738712.5,
bg_45242,bg,160196.6,2791621.6,
bg_45243,bg,325340.3,2599832.5,
bg_45244,bg,287327.4,2502867.7,
bg_45245,bg,192234.3,2599882.7,
bg_45246,bg,328818.6,2764971.8,闊葉樹林型
bg_45247,bg,275697.7,2672684.7,
bg_45248,bg,296400.3,2749966.2,闊葉樹林型
bg_45249,bg,206318.5,2742451.8,
bg_45250,bg,214315.4,2714171.5,
bg_45251,bg,155369.2,2560514.2,
bg_45252,bg,277495.1,2578355.6,闊葉樹林型
bg_45253,bg,288339.9,2629553.6,闊葉樹林型
bg_45254,bg,316330.5,2689343.9,針闊葉樹混淆
bg_45255,bg,232588.9,2518025.5,
bg_45256,bg,205632.2,2682291.3,
bg_45257,bg,290702.0,2623593.0,闊葉樹林型
bg_45258,bg,335135.6,2631847.6,
bg_45259,bg,251103.7,2546601.5,
bg_45260,bg,272623.6,2624790.9,針葉樹林型
bg_45261,bg,211364.6,2721878.3,
bg_45262,bg,214078.3,2776073.0,
bg_45263,bg,341880.8,2771549.8,闊葉樹林型
bg_45264,bg,305949.9,2628165.5,闊葉樹林型
bg_45265,bg,248199.2,2648320.5,
bg_45266,bg,334970.1,2717739.0,闊葉樹林型
bg_45267,bg,252032.0,2439837.5,
bg_45268,bg,226844.6,2714945.8,
bg_45269,bg,244571.9,2669532.1,針葉樹林型
bg_45270,bg,270328.1,2696706.1,針葉樹林型
bg_45271,bg,328851.6,2689258.8,
bg_45272,bg,272083.9,2683180.7,
bg_45273,bg,340232.9,2468815.1,
bg_45274,bg,167559.5,2471008.9,
bg_45275,bg,216554.4,2744453.3,
bg_45276,bg,160466.7,2776486.3,
bg_45277,bg,260129.8,2698876.4,針葉樹林型
